	name	contri	userType	prevReviewCount	prevPhotosReview	rating	reviewDate	reviewText	reviewDate2	formatted_date	location
3860	Zaghum	https://lh3.googleusercontent.com/a-/ACNPEu-jioEV0eqpDvCcXyrG_uH5zYRURmcauXWSeR4c1g=s40-c-c0x00000000-cc-rp-mo-ba4-br100	Local Guide	47.0	105.0	5	2 years ago	Bunch always	2021-02-12 19:30:31.456842	02-12-2021	381_mt_pleasant
3861	Peter Perzia	https://lh3.googleusercontent.com/a/ALm5wu3QiJRbi-jwoL3DFmWVpEsJfSedft1vbFM1YTFh=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	3.0	0.0	3	5 years ago	Very busy1	2018-02-13 19:30:31.457843	02-13-2018	381_mt_pleasant
3862	Gerald Jordan	https://lh3.googleusercontent.com/a/ALm5wu3tHJ0g4qnJ4L7RU380rbktidup9J8g7Pn_AhtP=s40-c-c0x00000000-cc-rp-mo-ba3-br100	Local Guide	16.0	11.0	3	5 years ago	Regular customer	2018-02-13 19:30:31.457843	02-13-2018	381_mt_pleasant
3863	Goksel Goksel	https://lh3.googleusercontent.com/a-/ACNPEu_Jafys2z9R5c6DTlh7cj5QrFOVPBi6H51ek-te=s40-c-c0x00000000-cc-rp-mo-ba4-br100	Local Guide	125.0	87.0	5	3 years ago	Always TimHortons	2020-02-13 19:30:31.457843	02-13-2020	381_mt_pleasant
3864	ks inc	https://lh3.googleusercontent.com/a/ALm5wu3SSxeDw6pqbEqX0wgOlMu8dbhueOAGfFSV3YT3=s40-c-c0x00000000-cc-rp-mo-ba2-br100	Local Guide	7.0	1.0	1	5 years ago	Bad	2018-02-13 19:30:31.458843	02-13-2018	381_mt_pleasant
3865	Mike Terry	https://lh3.googleusercontent.com/a-/ACNPEu8lEdbB6Ae6NhfZYTgFzHYlvc0lPyRiXT52q2XzWg=s40-c-c0x00000000-cc-rp-mo-ba3-br100	Local Guide	75.0	1.0	5	3 years ago	Good service	2020-02-13 19:30:31.458843	02-13-2020	381_mt_pleasant
3866	Abin Raju	https://lh3.googleusercontent.com/a-/ACNPEu_0VzYfGVf9fCOOk_Isvkxzebs4_Rdf3RQakk2vQQ=s40-c-c0x00000000-cc-rp-mo-ba4-br100	Local Guide	86.0	13.0	4	5 years ago	Okay	2018-02-13 19:30:31.459843	02-13-2018	381_mt_pleasant
3867	Glen George	https://lh3.googleusercontent.com/a/ALm5wu3TxpLF6C_m6kCASliF26nxpe8Yvk8nuqNiaGvu9oo=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	14.0	1.0	5	6 years ago	Ml	2017-02-13 19:30:31.459843	02-13-2017	381_mt_pleasant
3868	Garth Angus	https://lh3.googleusercontent.com/a-/ACNPEu8wUe9cfj5muTxRX4_QdniP8kzBflaiHXWrT8kZ34M=s40-c-c0x00000000-cc-rp-mo-ba7-br100	Local Guide	288.0	7921.0	1	6 years ago	Poor service	2017-02-13 19:30:31.459843	02-13-2017	381_mt_pleasant
3869	Jmkrocks	https://lh3.googleusercontent.com/a-/ACNPEu_fy3JPxYDjvSwQ_-9iYijLH5sOou8NE6o5E4wm5w=s40-c-c0x00000000-cc-rp-mo-ba5-br100	Local Guide	212.0	581.0	5	5 years ago	Good slushy	2018-02-13 19:30:31.460843	02-13-2018	381_mt_pleasant
3870	Richard Oko	https://lh3.googleusercontent.com/a/ALm5wu12wAkgf-0EhraxsDuiqyyiitD8d8FCeo3E_oMf=s40-c-c0x00000000-cc-rp-mo-ba4-br100	Local Guide	47.0	2.0	5	5 years ago	Convenient location	2018-02-13 19:30:31.460843	02-13-2018	381_mt_pleasant
3871	Allyson	https://lh3.googleusercontent.com/a-/ACNPEu8JQG3EMzY78Zjc1WApp1qIvMcvN3a1_-Kav_h2wQ=s40-c-c0x00000000-cc-rp-mo-ba4-br100	Local Guide	127.0	272.0	4	3 years ago	(Translated by Google) Served quickly! Very happy! Just a flat for their loyalty card that does not work very well, you have to moan to get his article won after 7 because it is not always automatic! â€¦More	2020-02-13 19:30:31.461843	02-13-2020	381_mt_pleasant
3872	Margie Hernandez	https://lh3.googleusercontent.com/a/ALm5wu1cXe71jTVavZVb87VlBp3BktiDr7o2C8dLWPB1=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	34.0	0.0	5	3 years ago	(Translated by Google) Delicious coffee and breakfast or nice snack. Clean place and always impeccable â€¦More	2020-02-13 19:30:31.461843	02-13-2020	381_mt_pleasant
3873	ìœ ï¿½ì•ˆ	https://lh3.googleusercontent.com/a/ALm5wu2yl1OF64xZjol79RiplFicJYbzuHNeie5Vbbk2=s40-c-c0x00000000-cc-rp-mo-ba4-br100	Local Guide	9.0	1.0	4	3 years ago	(Translated by Google) It was good early in the morning! (Original) ì•„ì¹¨ï¿½ï¿½ ì¢‹ì•˜ìŠµë‹ˆë‹¤!	2020-02-13 19:30:31.461843	02-13-2020	381_mt_pleasant
3874	Ø¹Ø¯Ù†Ø§Ù† Ø­Ø³Ù†	https://lh3.googleusercontent.com/a-/ACNPEu_Ty321X_c3HCJJNF91buTrHpTLD_M0zoMoFJ5UokU=s40-c-c0x00000000-cc-rp-mo-ba4-br100	Local Guide	137.0	1.0	5	a year ago	(Translated by Google) It tastes great (Original) Ù…Ø°Ø§Ù‚Ù‡Ø§ Ø±Ø§Ø¦Ø¹	2022-02-12 19:30:31.462843	02-12-2022	381_mt_pleasant
3875	Michael Young	https://lh3.googleusercontent.com/a/ALm5wu0rWoGZgow5MhOEwvHtyn4jdMECpkAYoPs3b71f=s40-c-c0x00000000-cc-rp-mo-ba3-br100	Local Guide	15.0	0.0	4	a month ago		2023-01-13 19:30:31.462843	01-13-2023	381_mt_pleasant
3876	Sakshi Guliani	https://lh3.googleusercontent.com/a/ALm5wu0IKFrV686Ow-cAtd8HybgGfDdN0lOZhjTJde7PCw=s40-c-c0x00000000-cc-rp-mo-ba3-br100	Local Guide	36.0	4.0	1	2 months ago		2022-12-14 19:30:31.463844	12-14-2022	381_mt_pleasant
3877	Ed M	https://lh3.googleusercontent.com/a-/ACNPEu8mVxFoD8S26e-8cZ0QlG3LG3mGnqBA10Eyt-QhhQ=s40-c-c0x00000000-cc-rp-mo-ba4-br100	Local Guide	105.0	273.0	4	2 months ago		2022-12-14 19:30:31.463844	12-14-2022	381_mt_pleasant
3878	Marlon CalderÃ³n Cardozo	https://lh3.googleusercontent.com/a-/ACNPEu_cMNEOm2P2IegZsu6HBJjg_XLVkMgpoU_JMcQr4jA=s40-c-c0x00000000-cc-rp-mo-ba5-br100	Local Guide	135.0	194.0	5	a year ago	ï¿½	2022-02-12 19:30:31.463844	02-12-2022	381_mt_pleasant
3879	Josh Hersh	https://lh3.googleusercontent.com/a/ALm5wu2_sa4V-2x8IJo9EPfphsD7OTEG75LzK5rDt51B=s40-c-c0x00000000-cc-rp-mo-ba2-br100	Local Guide	14.0	7.0	5	9 months ago		2022-05-18 19:30:31.464844	05-18-2022	381_mt_pleasant
3880	JEAN MARC PAPA	https://lh3.googleusercontent.com/a/ALm5wu1eejkomWwd4fk_nEGoQqLDNClZPxvGQhvlEyvn=s40-c-c0x00000000-cc-rp-mo-ba3-br100	Local Guide	45.0	1.0	1	3 years ago	(Translated by Google) American... (Original) AmÃ©ricain...	2020-02-13 19:30:31.464844	02-13-2020	381_mt_pleasant
3881	Paul Hunter	https://lh3.googleusercontent.com/a-/ACNPEu8Fc2InQjApJ5z0DOvkOCq7r85GcveZ5MxYOm-x2g=s40-c-c0x00000000-cc-rp-mo-ba3-br100	Local Guide	5.0	0.0	5	3 years ago		2020-02-13 19:30:31.465844	02-13-2020	381_mt_pleasant
3882	Nurbanu Mo	https://lh3.googleusercontent.com/a-/ACNPEu8XENovkPeiIen0ZFb_6PX3rdjz5DvfPXLvE-GWUg=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	2.0	1.0	5	10 months ago		2022-04-18 19:30:31.465844	04-18-2022	381_mt_pleasant
3883	JosuÃ© Saavedra	https://lh3.googleusercontent.com/a-/ACNPEu_EhiY76Kf9kJDSgaeUjt6SHfZ9Yi10DMkJ5Sm5OQ=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	15.0	0.0	4	3 years ago		2020-02-13 19:30:31.465844	02-13-2020	381_mt_pleasant
3884	Sabrina Chatterpaul	https://lh3.googleusercontent.com/a-/ACNPEu8M2EhMd5KhEWxT8fi_GxTFtB0TKUC1MG8usRBqmQ=s40-c-c0x00000000-cc-rp-mo-ba3-br100	Local Guide	37.0	2.0	4	a year ago		2022-02-12 19:30:31.466845	02-12-2022	381_mt_pleasant
3885	Mudasser Zakaria	https://lh3.googleusercontent.com/a-/ACNPEu-UPH2yWDc5NDLTcf0R4CZm-Sk62D7YsuAa6kOOdvI=s40-c-c0x00000000-cc-rp-mo-ba5-br100	Local Guide	142.0	477.0	4	2 years ago		2021-02-12 19:30:31.466845	02-12-2021	381_mt_pleasant
3886	Hans Soots	https://lh3.googleusercontent.com/a-/ACNPEu_Y8FlRB1DHzk6BZ72ieDGyh5OA0y_fqkT2GwdW3w=s40-c-c0x00000000-cc-rp-mo-ba4-br100	Local Guide	93.0	374.0	4	4 years ago		2019-02-13 19:30:31.467845	02-13-2019	381_mt_pleasant
3887	Kevin Post	https://lh3.googleusercontent.com/a/ALm5wu1Xen8bH5JUzMT2OqJMsSynyMISh_p8TvWY-nYM=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	26.0	3.0	1	5 years ago		2018-02-13 19:30:31.467845	02-13-2018	381_mt_pleasant
3888	I_am Neil	https://lh3.googleusercontent.com/a-/ACNPEu-RhYQdGZqaljX6w3KrcsMtgmFyJ3Z3c_P8cxxUE_A=s40-c-c0x00000000-cc-rp-mo-ba2-br100	Local Guide	17.0	18.0	4	6 years ago		2017-02-13 19:30:31.467845	02-13-2017	381_mt_pleasant
3889	PK	https://lh3.googleusercontent.com/a-/ACNPEu_NqTBd7ZJa_ezBl_gwynnMG9_mxAf1aBSFQjzkSw=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	12.0	12.0	3	2 years ago		2021-02-12 19:30:31.468845	02-12-2021	381_mt_pleasant
3890	Kieran Tisdall	https://lh3.googleusercontent.com/a-/ACNPEu-9ypzP3Zi7MJpxNeAPyaT7z4Aa4Dv-S6MWuamLjQ=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	1.0	0.0	5	3 years ago		2020-02-13 19:30:31.468845	02-13-2020	381_mt_pleasant
3891	Massimo Marotta	https://lh3.googleusercontent.com/a-/ACNPEu_zicGnMekhggwWDwI6x43aDB3ARkXzRaF9ZcWKK2Y=s40-c-c0x00000000-cc-rp-mo-ba5-br100	Local Guide	246.0	476.0	3	2 years ago		2021-02-12 19:30:31.468845	02-12-2021	381_mt_pleasant
3892	Muhammad Ashan	https://lh3.googleusercontent.com/a-/ACNPEu8TQUkBMNo29QEGwwyzZcJWcRwnpAOmg5D-8dltpOo=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	4.0	0.0	5	3 years ago		2020-02-13 19:30:31.469845	02-13-2020	381_mt_pleasant
3893	Lissette Klimek	https://lh3.googleusercontent.com/a-/ACNPEu-UtwGiP1bHWwR4D9v0j7OMOvOZ4DgNPwrbv_cP-Iw=s40-c-c0x00000000-cc-rp-mo-ba5-br100	Local Guide	278.0	1403.0	5	5 years ago		2018-02-13 19:30:31.469845	02-13-2018	381_mt_pleasant
3894	Shu Thatsit	https://lh3.googleusercontent.com/a-/ACNPEu-6sAz1e5aGkV6ad8YUv6Fxm06jVKmV1kIQRA0Klw=s40-c-c0x00000000-cc-rp-mo-ba4-br100	Local Guide	26.0	168.0	3	5 years ago		2018-02-13 19:30:31.470846	02-13-2018	381_mt_pleasant
3895	Omar Aowrang	https://lh3.googleusercontent.com/a-/ACNPEu9pwsT_JTTaRwCNsML2KWX2ZM2mv2mpPkKyJmnGng=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	18.0	0.0	5	3 years ago		2020-02-13 19:30:31.470846	02-13-2020	381_mt_pleasant
3896	k shahzad	https://lh3.googleusercontent.com/a/ALm5wu3wUE0py5K8AFFRaLeonWrbDOWIaQbvxuMof_pe=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	4.0	2.0	1	5 years ago		2018-02-13 19:30:31.470846	02-13-2018	381_mt_pleasant
3897	Paul Halliday	https://lh3.googleusercontent.com/a-/ACNPEu-T_5chZRJpJs8X0u-o19eklAXSX7RRdA9DSLpKMA=s40-c-c0x00000000-cc-rp-mo-ba2-br100	Local Guide	23.0	1.0	4	5 years ago		2018-02-13 19:30:31.471845	02-13-2018	381_mt_pleasant
3898	Shahdad Isfahaninejad	https://lh3.googleusercontent.com/a-/ACNPEu8dXBJK5-D_BJZQsiR2QI0Z5bwgR7Tsg9Lyo-_b_A=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	10.0	0.0	4	3 years ago		2020-02-13 19:30:31.471845	02-13-2020	381_mt_pleasant
3899	Jim S	https://lh3.googleusercontent.com/a-/ACNPEu-1rVWDZmAo4WNuqGyBGi6uRLMaZIfaBrutEnvT=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	22.0	5.0	3	5 years ago		2018-02-13 19:30:31.472846	02-13-2018	381_mt_pleasant
3900	Ellen Dunlop	https://lh3.googleusercontent.com/a-/ACNPEu8eC7SohuTDRNfY4dveLL4dx0RbMiFW8ZkarR49uVM=s40-c-c0x00000000-cc-rp-mo-ba5-br100	Local Guide	57.0	19.0	5	4 months ago		2022-10-15 19:30:31.472846	10-15-2022	381_mt_pleasant
3901	Limos Lx	https://lh3.googleusercontent.com/a-/ACNPEu87Z7GCCprazLuYhA1O8GsxI5HAEf7eWlTBjy61Nw=s40-c-c0x00000000-cc-rp-mo-ba4-br100	Local Guide	22.0	172.0	5	a year ago		2022-02-12 19:30:31.472846	02-12-2022	381_mt_pleasant
3902	Zahid Bashir	https://lh3.googleusercontent.com/a-/ACNPEu9ECLUHZSmu2k-5GPhfmBnwM3MOfxEb9Yc9j9qY=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	1.0	0.0	4	4 years ago		2019-02-13 19:30:31.473846	02-13-2019	381_mt_pleasant
3903	Tory Clarke	https://lh3.googleusercontent.com/a-/ACNPEu_rJHMt8L8eqcFh4VQsRbuZk0F07XKfZpLVyqp0=s40-c-c0x00000000-cc-rp-mo-ba2-br100	Local Guide	6.0	0.0	5	5 years ago		2018-02-13 19:30:31.473846	02-13-2018	381_mt_pleasant
3904	Jason Ayer	https://lh3.googleusercontent.com/a-/ACNPEu_BLFmq0pAk0cTua2CTYdYSoEhOS3QajayviV_Jcg=s40-c-c0x00000000-cc-rp-mo-ba3-br100	Local Guide	106.0	0.0	2	2 years ago		2021-02-12 19:30:31.474847	02-12-2021	381_mt_pleasant
3905	Samir Gonzalez	https://lh3.googleusercontent.com/a-/ACNPEu9nWuQEVUrIqcC63_IaCUMXGuL0jXAAInqZE6xs2g=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	9.0	0.0	1	3 years ago		2020-02-13 19:30:31.474847	02-13-2020	381_mt_pleasant
3906	Adam Paunic	https://lh3.googleusercontent.com/a-/ACNPEu8FViRWxQ4JpZ7IXgyV4-Ejk1m9vdSN1-nUhyzu=s40-c-c0x00000000-cc-rp-mo-ba4-br100	Local Guide	30.0	107.0	4	5 years ago		2018-02-13 19:30:31.474847	02-13-2018	381_mt_pleasant
3907	Aziz Sayed	https://lh3.googleusercontent.com/a-/ACNPEu-dsS0_N-_6CLxlTwe15tyAGl9IupG1xgD-MwiB5b0=s40-c-c0x00000000-cc-rp-mo-ba5-br100	Local Guide	31.0	1374.0	5	3 years ago		2020-02-13 19:30:31.475847	02-13-2020	381_mt_pleasant
3908	Martin	https://lh3.googleusercontent.com/a-/ACNPEu9xAcA2_If_vsctD4XdbSSO3hpYs8uw3JnhmJEQ6Gk=s40-c-c0x00000000-cc-rp-mo-ba5-br100	Local Guide	180.0	235.0	3	8 months ago		2022-06-17 19:30:31.475847	06-17-2022	381_mt_pleasant
3909	jeff gregersen	https://lh3.googleusercontent.com/a/ALm5wu0oIPNUjxsvKWK2Y1LopJ8mhCDk9ReAtDNZPEg4=s40-c-c0x00000000-cc-rp-mo-ba5-br100	Local Guide	18.0	1610.0	4	3 years ago		2020-02-13 19:30:31.476847	02-13-2020	381_mt_pleasant
3910	Gerardo Varela LÃ³pez	https://lh3.googleusercontent.com/a-/ACNPEu-XXRzBWAdlcQDepAwhrjaWEr9jwi8znee-UHxJHl4=s40-c-c0x00000000-cc-rp-mo-ba2-br100	Local Guide	16.0	1.0	4	10 months ago		2022-04-18 19:30:31.476847	04-18-2022	381_mt_pleasant
3911	Alex Peters	https://lh3.googleusercontent.com/a-/ACNPEu8UPwtZC1H4JbmGUxh6F7GHdqSEBRXdlYnAu1NMJg=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	1.0	0.0	5	2 years ago		2021-02-12 19:30:31.476847	02-12-2021	381_mt_pleasant
3912	Adina Diaconescu	https://lh3.googleusercontent.com/a-/ACNPEu870ctg7JgwbogUFqqHcDcufRKq9SuXvhXV_trZ3A=s40-c-c0x00000000-cc-rp-mo-ba5-br100	Local Guide	166.0	439.0	4	a year ago		2022-02-12 19:30:31.477847	02-12-2022	381_mt_pleasant
3913	Donald MacKenzie	https://lh3.googleusercontent.com/a-/ACNPEu8QOBFVazmoxpgQ1WlltlFNBmZKjgoWLQNCv1Zn=s40-c-c0x00000000-cc-rp-mo-ba3-br100	Local Guide	15.0	12.0	3	5 years ago		2018-02-13 19:30:31.477847	02-13-2018	381_mt_pleasant
3914	Ian Folkes	https://lh3.googleusercontent.com/a-/ACNPEu-27wxatdy_38vegy26t3ZGvcRaVW9tHRPuTb1p=s40-c-c0x00000000-cc-rp-mo-ba4-br100	Local Guide	112.0	27.0	5	3 years ago		2020-02-13 19:30:31.478847	02-13-2020	381_mt_pleasant
3915	Vishnu r krishnan	https://lh3.googleusercontent.com/a-/ACNPEu-qSiE7s4Wlvnu_fdXaJQmUT3ESruLCpWU0PIZLtGM=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	5.0	0.0	1	2 years ago		2021-02-12 19:30:31.478847	02-12-2021	381_mt_pleasant
3916	Marco Lopes	https://lh3.googleusercontent.com/a/ALm5wu2Rk2_jBC9EDe9PUmCusvPXUURYwvo4w5qh4HPn=s40-c-c0x00000000-cc-rp-mo-ba4-br100	Local Guide	67.0	8.0	4	2 years ago		2021-02-12 19:30:31.478847	02-12-2021	381_mt_pleasant
3917	j ong	https://lh3.googleusercontent.com/a-/ACNPEu_g_w3nhddByYCGWVpBtwvTNaBzCAcbmu_PKQnh=s40-c-c0x00000000-cc-rp-mo-ba4-br100	Local Guide	83.0	2.0	4	3 years ago		2020-02-13 19:30:31.479847	02-13-2020	381_mt_pleasant
3918	Muhammad Imran	https://lh3.googleusercontent.com/a/ALm5wu0v_Z_iZYAOQTEPVcturAhX8M8jDxMkovyjqQ0K=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	1.0	0.0	5	3 years ago		2020-02-13 19:30:31.479847	02-13-2020	381_mt_pleasant
3919	Mike Roche	https://lh3.googleusercontent.com/a/ALm5wu2y_WCldJl9f6CyjNFDb39U-Lzd9-KJXZe_M703=s40-c-c0x00000000-cc-rp-mo-ba4-br100	Local Guide	113.0	4.0	4	3 years ago		2020-02-13 19:30:31.480848	02-13-2020	381_mt_pleasant
3920	Fischer Muke Kua	https://lh3.googleusercontent.com/a-/ACNPEu9wDArgX0XySm3PHnyfxbegyg6oJsCMuVmgrB9h0A=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	1.0	28.0	3	2 years ago		2021-02-12 19:30:31.480848	02-12-2021	381_mt_pleasant
3921	Jasmina BrozoviÄ‡	https://lh3.googleusercontent.com/a-/ACNPEu8w1IfH1JsrpyILPirL-hlEM_3Dln9IxiqiC9rXX_Q=s40-c-c0x00000000-cc-rp-mo-ba4-br100	Local Guide	45.0	428.0	4	3 years ago		2020-02-13 19:30:31.480848	02-13-2020	381_mt_pleasant
3922	Mellisa Anthony	https://lh3.googleusercontent.com/a-/ACNPEu8ofuE6UIkuMozSUmaKPft5j-hnr8y8dJb1OJG6nUk=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	3.0	0.0	5	5 years ago		2018-02-13 19:30:31.481848	02-13-2018	381_mt_pleasant
3923	Owen Macgowan	https://lh3.googleusercontent.com/a-/ACNPEu8ru3b7PI4Hv3FScaAP7_OjVN278YUibCf84q_UNAI=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	0.0	0.0	4	5 years ago		2018-02-13 19:30:31.481848	02-13-2018	381_mt_pleasant
3924	Vincent Rutsate	https://lh3.googleusercontent.com/a-/ACNPEu_XDZ-dNM5jbTVrKiuMXE7zySyc27RxcyYTN7ACLQ=s40-c-c0x00000000-cc-rp-mo-ba2-br100	Local Guide	1.0	0.0	5	5 years ago		2018-02-13 19:30:31.481848	02-13-2018	381_mt_pleasant
3925	jk ram	https://lh3.googleusercontent.com/a-/ACNPEu-q5pXvbiYQgqylmVFZkVnS443FVP4cWNRsc4-W8A=s40-c-c0x00000000-cc-rp-mo-ba4-br100	Local Guide	124.0	158.0	4	4 years ago		2019-02-13 19:30:31.482848	02-13-2019	381_mt_pleasant
3926	Samuel Goluboff	https://lh3.googleusercontent.com/a-/ACNPEu9yXDbaRxX4Prje1U4Qzy8DbA5mZxUd9s8IYkAjotY=s40-c-c0x00000000-cc-rp-mo-ba4-br100	Local Guide	46.0	306.0	3	5 years ago		2018-02-13 19:30:31.482848	02-13-2018	381_mt_pleasant
3927	Lynn Pearson	https://lh3.googleusercontent.com/a-/ACNPEu8wQ26TQjyLaN_8Ril6gZLh8BJBpLesIqc12sxJxmw=s40-c-c0x00000000-cc-rp-mo-ba3-br100	Local Guide	15.0	22.0	3	3 years ago		2020-02-13 19:30:31.483848	02-13-2020	381_mt_pleasant
3928	Lee P.	https://lh3.googleusercontent.com/a/ALm5wu1NLwVHPvPcxLmcOOx-EZbNRNqhT9rL3d4uE9OY=s40-c-c0x00000000-cc-rp-mo-ba3-br100	Local Guide	20.0	0.0	5	3 years ago		2020-02-13 19:30:31.483848	02-13-2020	381_mt_pleasant
3929	Vruti Patel	https://lh3.googleusercontent.com/a/ALm5wu12vV-M4C9pWyzqBJ4_M9ueMbw3V_-rP9h9233j=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	1.0	0.0	5	2 years ago		2021-02-12 19:30:31.483848	02-12-2021	381_mt_pleasant
3930	Kitt stevens	https://lh3.googleusercontent.com/a-/ACNPEu8Jq5MLLiBZ9v32MW5TJZAv1r4EqAxU5mCvkSgG=s40-c-c0x00000000-cc-rp-mo-ba4-br100	Local Guide	38.0	40.0	3	4 years ago		2019-02-13 19:30:31.484849	02-13-2019	381_mt_pleasant
3931	adam zacharjasz	https://lh3.googleusercontent.com/a-/ACNPEu_-x4GugNlyfvGTdS_ICM9DNbaHijjpHW2b0zjqWg=s40-c-c0x00000000-cc-rp-mo-ba4-br100	Local Guide	218.0	25.0	5	a year ago		2022-02-12 19:30:31.484849	02-12-2022	381_mt_pleasant
3932	ThinkRich B	https://lh3.googleusercontent.com/a/ALm5wu1l0oTa8c3NlOhwvsscZYyKV7x8WMcQk3O6TbDW=s40-c-c0x00000000-cc-rp-mo-ba2-br100	Local Guide	28.0	0.0	5	a year ago		2022-02-12 19:30:31.485848	02-12-2022	381_mt_pleasant
3933	Jake Hirsch	https://lh3.googleusercontent.com/a-/ACNPEu9gxEfBrpLpt4v-BquH4K28YIbt0QDESmnOPgPp=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	2.0	0.0	4	3 years ago		2020-02-13 19:30:31.485848	02-13-2020	381_mt_pleasant
3934	Magog Gemini	https://lh3.googleusercontent.com/a-/ACNPEu8QritFJn9JuS5uHl60ZR8dmqQFCAgal35en7ey4A=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	25.0	4.0	5	a year ago		2022-02-12 19:30:31.485848	02-12-2022	381_mt_pleasant
3935	Catalina Coll	https://lh3.googleusercontent.com/a/ALm5wu2B7vvbrPf9iJ_h0Mr3f0F0ELM4uYszkYdpqI49B94=s40-c-c0x00000000-cc-rp-mo-ba4-br100	Local Guide	80.0	590.0	3	5 years ago		2018-02-13 19:30:31.486849	02-13-2018	381_mt_pleasant
3936	Aaron	https://lh3.googleusercontent.com/a-/ACNPEu8S6Jvd8opkd4Ua30gIgjhVICe33wVO5fQ87vPSgYY=s40-c-c0x00000000-cc-rp-mo-ba5-br100	Local Guide	161.0	142.0	5	3 years ago		2020-02-13 19:30:31.486849	02-13-2020	381_mt_pleasant
3937	Alden Doran	https://lh3.googleusercontent.com/a/ALm5wu3ELNvMkNv0b-sS0DJofeF7kkD-8G_gXVSeYv-6=s40-c-c0x00000000-cc-rp-mo-ba2-br100	Local Guide	18.0	4.0	3	5 years ago		2018-02-13 19:30:31.487849	02-13-2018	381_mt_pleasant
3938	Avi Sambira	https://lh3.googleusercontent.com/a-/ACNPEu8diW585VfCOS5qek-ID9S6B2-zfysAoHyvWpdv=s40-c-c0x00000000-cc-rp-mo-ba4-br100	Local Guide	68.0	28.0	3	5 years ago		2018-02-13 19:30:31.487849	02-13-2018	381_mt_pleasant
3939	Jim B	https://lh3.googleusercontent.com/a/ALm5wu3QlXAl2wIHblmNYKGM4LXv5uC38nKItE9hIV-L=s40-c-c0x00000000-cc-rp-mo-ba3-br100	Local Guide	50.0	10.0	3	4 years ago		2019-02-13 19:30:31.487849	02-13-2019	381_mt_pleasant
3940	Tamim Moqim	https://lh3.googleusercontent.com/a-/ACNPEu92YcIwehOvJHpCNPxLuGTdBZU64a_F4umvejQGFA=s40-c-c0x00000000-cc-rp-mo-ba4-br100	Local Guide	22.0	117.0	5	2 years ago		2021-02-12 19:30:31.488849	02-12-2021	381_mt_pleasant
3941	Tee Diamond	https://lh3.googleusercontent.com/a-/ACNPEu9aBJGBoh7tmlNzTRP-tUL0JTUvntCL5b2pp02m=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	17.0	9.0	1	a year ago		2022-02-12 19:30:31.488849	02-12-2022	381_mt_pleasant
3942	A H	https://lh3.googleusercontent.com/a/ALm5wu3gAy3Pet4REiDBOCSKgZLbjK-KmKnJMV4KufXT=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	14.0	0.0	5	2 years ago		2021-02-12 19:30:31.489851	02-12-2021	381_mt_pleasant
3943	Nolan Hepworth	https://lh3.googleusercontent.com/a-/ACNPEu_rda0QTOjZX9IpGnVQMeEGifu3Sqv82A_AaNMJkQ=s40-c-c0x00000000-cc-rp-mo-br100	Not defined	7.0	1.0	4	3 years ago		2020-02-13 19:30:31.489851	02-13-2020	381_mt_pleasant
3944	Mike Tufts	https://lh3.googleusercontent.com/a-/ACNPEu8X09IUafa6uvHZPkKjozb4NZRyKDBn0DFIyRwB3w=s40-c-c0x00000000-cc-rp-mo-ba4-br100	Local Guide	25.0	19.0	5	6 years ago		2017-02-13 19:30:31.489851	02-13-2017	381_mt_pleasant
3945	Lynda BQ	https://lh3.googleusercontent.com/a-/ACNPEu--P0nwoTXiI4lRxplACzGf3UqgihyiKzUFqfSTbg=s40-c-c0x00000000-cc-rp-mo-ba2-br100	Local Guide	4.0	3.0	2	3 years ago		2020-02-13 19:30:31.490850	02-13-2020	381_mt_pleasant
3946	Rui Correia	https://lh3.googleusercontent.com/a-/ACNPEu-tS0B9OgomQseG3cYD4N1rasGATazU78HL6Po=s40-c-c0x00000000-cc-rp-mo-ba5-br100	Local Guide	620.0	0.0	5	2 years ago		2021-02-12 19:30:31.490850	02-12-2021	381_mt_pleasant
